412,28600,70547
413,23251
414,30769
415,9890
416,724
417,425
418,61026
419,3709
420,31533
421,43868
422,34651
423,34649
424,66403
425,624
426,28062
427,53130
428,26178
429,26174
430,1782
431,6309
432,9002
433,56454
434,73111
435,76953
436,43846
437,62908
438,62908
439,38413
440,20543
441,63849
442,3212
443,23252,59990
444,69285
445,4051,47693
446,6024,7596
447,41779
448,43845
449,43846
450,42277
451,42273
452,31487
453,26178
454,10542,62659
455,62658
456,37258
457,26174
458,26178
459,54465
460,54465
461,1477,44395,73134
462,26174
463,58238
464,58415
465,22530
466,22530
467,57314
468,26049
469,37112
470,42277
471,6995
472,43846
473,26178
474,26178
475,42277
476,53057
477,37518
478,67657
479,8949
480,6214
481,23251
482,75817
483,47665
484,33486
485,23251
486,35695
487,35695
488,35695
489,14865
490,76953
491,31487,63085
492,69573
493,58742
494,62988
495,53161
496,23534
497,23533
498,9890
499,81056
500,299
501,293
502,30254
503,504
504,56454
505,54465
506,48207
507,57474,63085
508,510
509,511
510,8949
511,746
512,81056
513,43279,60007
514,23808,55002,61693
515,45294
516,28926
517,30572,80837
518,56504
519,56503
520,31614
521,22670
522,48129
523,4047
524,7409
525,3709
526,67344
527,30850
528,80487
529,59894
530,32594
531,20959,41996
532,71766
533,68972
534,81025
535,31487
536,69181
537,53056
538,37258
539,47291
540,47291
541,21783
542,21783
543,21783
544,66675
545,29741
546,53057
547,31487
548,2124
549,21894
550,46828
551,53056
552,31184,35808
553,56504
554,54465
555,42273
556,42277
557,42277
558,76953
559,54465
560,63085,76953
561,26049
562,73043
563,22420
564,51620
565,30132
566,39782
567,70688
568,45289
569,51882
570,30921
571,80853
572,62299
573,56804
574,3709
575,6900
576,36569
577,70098
578,23776
579,23534
580,45071
581,37112
582,53056
583,3709
584,1372
585,19094
586,26049
587,29741
588,76953
589,35144
590,37258
591,22210
592,63651
593,3575
594,43846
595,29740
596,29741
597,31487
598,53056
599,9355
600,79161
601,79158
602,41669
603,80778
604,57314
605,67344
606,60444
607,71099
608,26178
609,23776
610,42277
611,66676
612,26235,33070,4104,5521,68155,75977
613,23775
614,22210
615,22209
616,42273
617,42277
618,67657
619,5885
620,5885
621,75418
622,13168
623,5752
624,36569
625,6025
626,36569
627,23751
628,31535
629,22088
630,41238
631,41545
632,41545
633,5168
634,60530
635,23751
636,60530
637,67008
638,57489
639,5547
640,28333
641,32211
642,2221
643,73456
644,21379
645,21861
646,2911
647,23201
648,24492
649,24883
650,25181
651,25540
652,26241
653,26294
654,25399
655,27038
656,28225
657,49234
658,30850
659,32168
660,33933
661,33948
662,34660
663,34717
664,34780
665,4818
666,36976
667,36976
668,79153
669,39294
670,39363
671,39598
672,74119
673,42392
674,48265
675,72848
676,43046
677,43389
678,23165
679,64755
680,45097
681,47665
682,77702
683,46649
684,12971
685,47208
686,62736,8486
687,48326
688,48371
689,74780
690,52107
691,53513
692,77695
693,54259
694,54281
695,54813
696,54925
697,55470
698,56082
699,56224
700,60344
701,56796
702,58884
703,43467
704,52678
705,60554
706,61321
707,67245
708,48554
709,23658
710,66116
711,35093
712,39363
713,80487
714,77362
715,42875
716,67423
717,56792
718,70406
719,71340
720,71359
721,71382
722,74119
723,73054
724,64372
725,62262
726,77702
727,58576
728,77993
729,37371
730,79796
731,79800
732,79826
733,69046
734,26152
735,80306
736,80310
737,80419
738,80720
739,80832
740,45708
741,23560
742,57483
743,40888
744,35493
745,20518
746,57521
747,49777,61326
748,6240
749,16691
750,42277
751,53057
752,42273
753,11869
754,69285
755,57474
756,42277
757,42273
758,54465
759,78968
760,22530
761,70103
762,64224
763,27206
764,23534
765,67657
766,31614
767,31177
768,22530
769,42277
770,57315
771,66676
772,66675
773,22209
774,62299
775,37112
776,57474
777,21206
778,67344
779,63923
780,37111
781,67657
782,3575
783,20724
784,42273
785,15069
786,15066
787,15068
788,42277
789,23534
790,22530
791,37111
792,37112
793,23776
794,67657
795,2911
796,37112
797,23534
798,67657
799,31487
800,56504
801,39191
802,52820
803,23776
804,31614
805,42273
806,42277
807,26178
808,23534
809,8949
810,22530
811,37258
812,26178
813,26174
814,9002
815,61539
816,23808,61539
817,61539
818,33273
819,41547
820,31487
821,23282
822,23448
823,7623
824,56824
825,56415
826,80973
827,56416
828,45056
829,25306
830,33296
831,81056
832,81056
833,61693
834,38413
835,33738
836,58443
837,3709
838,64372
839,67657
840,6320
841,6309
842,56708
843,62302
844,23533
845,1062,68155
846,57538
847,23534
848,2911
849,2911
850,57314
851,33564
852,72457
853,56504
854,38872
855,22210
856,26713
857,74893
858,41669
859,54255
860,37112
861,67657
862,67344
863,19726
864,72473
865,45683
866,60714
867,41238
868,2043
869,63475
870,6907
871,31614
872,72075
873,62701
874,6309
875,50738
876,6024
877,891
878,15066
879,3518
880,15068
881,15069
882,40888
883,35493
884,20518
885,624
886,881
887,6863
888,6043
889,6043
890,6043
891,6025
892,7410
893,40010
894,21124
895,37632
896,299
897,293
898,56454
899,897
900,57474
901,38087
902,33327
903,38084
904,74607
905,22877
906,66675
907,50738
908,42277
909,19733
910,42273
911,22530
912,80977
913,66676
914,3575
915,26178
916,26174
917,26174
918,56504
919,51545
920,22530
921,42277
922,6900
923,60841
924,31487
925,31487,63085
926,73111
927,8397
928,56824
929,15342
930,61675
931,66675
932,54255
933,54254
934,65040
935,22598
936,73125
937,49284
938,23533
939,56416
940,56504
941,41669
942,66676
943,23534
944,42273
945,22927
946,56416
947,56415
948,23534
949,22530
950,22530
951,38413
952,75817
953,23228,68155
954,26178
955,22530
956,22530
957,26174
958,16692
959,57474
960,6932
961,62750
962,58745
963,61026
964,4520
965,26049
966,39102
967,39101
968,23776
969,42273
970,23776
971,23534
972,53057
973,23776
974,23534
975,31614
976,56708
977,56707
978,62302
979,23534
980,44395
981,74218
982,31614
983,67657
984,22530
985,26178
986,67657
987,60530
988,21213
989,23569
990,54465
991,57314
992,42277
993,11097,44395
994,50738
995,10250
996,19733
997,23251
998,54465
999,54464
1000,54465
1001,76953
1002,23776
1003,33564
1004,31487,63085
1005,28341
1006,15828
1007,15828
1008,54465
1009,16692
1010,31487,63085
1011,16692
1012,5885
1013,16692
1014,71766
1015,76953
1016,54465
1017,1471
1018,44118
1019,1472
1020,67344
1021,2911
1022,23534
1023,31487
1024,3709
1025,23696
1026,31614
1027,23533
1028,23533
1029,23534
1030,26178
1031,7630
1032,23534
1033,53056
1034,53057
1035,43849
1036,57474
1037,23533
1038,67657
1039,23534
1040,67657
1041,56504
1042,54465
1043,54464
1044,56416
1045,56415
1046,68048
1047,37111
1048,37112
1049,54465
1050,26174
1051,22530
1052,42277
1053,42273
1054,23533
1055,62659
1056,7630
1057,23781
1058,72087
1059,29741
1060,25648
1061,4040
1062,37503,4040
1063,45056
1064,624
1065,3709
1066,56792
1067,47902
1068,61693
1069,76953
1070,60462
1071,7668
1072,5168
1073,28604
1074,63415
1075,16692
1076,26178
1077,26174
1078,22530
1079,33564
1080,26178
1081,49777
1082,33564
1083,48584
1084,37111
1085,33564
1086,31487
1087,26178
1088,5521,68155,75977
1089,6900
1090,33564
1091,26178
1092,16690
1093,56792
1094,79573
1095,79573
1096,80963
1097,36767
1098,36767
1099,42973
1100,61026
1101,69054
1102,29002
1103,32253
1104,50924
1105,16691
1106,21971
1107,58492
1108,37258
1109,34897
1110,34897
1111,37258
1112,68759
1113,56503
1114,67657
1115,31614
1116,73134
1117,69054
1118,81056
1119,5547
1120,67344
1121,62302
1122,67656
1123,17905
1124,16691
1125,68993
1126,16690
1127,26178
1128,50738
1129,23534
1130,22530
1131,19264
1132,14626,510
1133,511
1134,56824
1135,67344
1136,67344
1137,46594
1138,37112
1139,747
1140,746
1141,3575
1142,5168
1143,56416
1144,45056
1145,7624
1146,823
1147,64349
1148,37258
1149,31614
1150,40075
1151,57481
1152,31614
1153,54465
1154,26178
1155,48720
1156,55002,61693
1157,52280
1158,42277
1159,31614
1160,56415
1161,6932
1162,59749
1163,23251
1164,62750
1165,58745
1166,30570
1167,45711
1168,54465
1169,23533
1170,23776
1171,54465
1172,54465
1173,54465
1174,37258
1175,23776
1176,45150
1177,26178
1178,26174
1179,75025
1180,37112
1181,31614
1182,29741
1183,26178
1184,23202
1185,47984,61539
1186,62299
1187,55343
1188,8368
1189,23706
1190,31487
1191,7630
1192,23533
1193,17277
1194,42277
1195,47613
1196,56454
1197,17275
1198,42273
1199,23534
1200,23533
1201,7624
1202,33564
1203,21205
1204,30572
1205,58779
1206,56416
1207,56415
1208,31487
1209,67344
1210,45149
1211,61493
1212,26178
1213,23534
1214,23776
1215,37112
1216,23534
1217,23776
1218,7410
1219,31487,63085
1220,7630
1221,31487
1222,47693,75978
1223,3575
1224,49777
1225,33564
1226,48584
1227,42273
1228,2988
1229,2989
1230,23534
1231,29741
1232,42277
1233,56504
1234,56504
1235,45840
1236,53955
1237,23808
1238,37112
1239,37111
1240,62302
1241,38413
1242,37258
1243,37503
1244,53616
1245,61541
1246,61539
1247,75977
1248,42277
1249,724
1250,66676
1251,23626
1252,35649
1253,62262
1254,80306
1255,624
1256,57314
1257,30843
1258,26954
1259,624
1260,724
1261,67344
1262,51540
1263,31487
1264,23533
1265,23534
1266,25292
1267,25275
1268,27631
1269,75817
1270,5168
1271,75817
1272,1377
1273,1372
1274,40462
1275,9002
1276,21971
1277,4041
1278,75817
1279,56454
1280,37112
1281,43846
1282,21375
1283,21375
1284,21375
1285,43846
1286,37503
1287,1851
1288,15068
1289,15069
1290,75977
1291,7264,8279
1292,37258
1293,23807
1294,50947,77713
1295,21394
1296,21394
1297,12770
1298,75817
1299,31487
1300,80514
1301,67344
1302,53348,62659
1303,44395,77113
1304,36370
1305,75977
1306,23776
1307,23581,62659
1308,62299
1309,30795,61693
1310,26174
1311,26178
1312,9084,9890
1313,9084,9890
1314,23534
1315,7630
1316,75635
1317,61675
1318,41669
1319,14987
1320,30572
1321,41053
1322,81072
1323,22530
1324,37112
1325,6900
1326,50738
1327,23569
1328,56504
1329,56504
1330,16692
1331,54465
1332,3531
1333,63831
1334,31487
1335,79346
1336,66495
1337,8396
1338,37112
1339,75817
1340,22209
1341,22210
1342,80973
1343,80977
1344,80977
1345,48129
1346,30521
1347,56138
1348,30521
1349,56752
1350,81056
1351,31614
1352,37111
1353,37112
1354,31614
1355,37911
1356,64350
1357,49284
1358,23585
1359,4047
1360,23585,68768
1361,75699
1362,76953
1363,8149
1364,3294
1365,31184
1366,16692
1367,31487
1368,9890
1369,4520
1370,20724
1371,61026
1372,36569,61326
1373,624
1374,15984
1375,26376
1376,34005
1377,10250
1378,34999
1379,23532
1380,49945
1381,25599
1382,56699
1383,59794
1384,25399
1385,72848
1386,70406
1387,42770
1388,23533
1389,54255
1390,81056
1391,8396
1392,26178
1393,69157
1394,57474
1395,67657
1396,53056
1397,43845
1398,43846
1399,43844
1400,23776
1401,53056
1402,53057
1403,53057
1404,66676
1405,23534
1406,42277
1407,41668
1408,41669
1409,64372
1410,8950
1411,11161
1412,25275
1413,23921
1414,76163
1415,69866
1416,15068
1417,23748
1418,23748
1419,23748
1420,23751
1421,23751
1422,63239
1423,49052
1424,20854
1425,48129
1426,23992
1427,56138
1428,20895
1429,45056
1430,16690
1431,396
1432,23240
1433,23533
1434,23534
1435,20959,31184,35808
1436,3294
1437,16692
1438,31614
1439,31614
1440,62811,79219
1441,29301
1442,67657
1443,27155
1444,43862
1445,31487
1446,43846
1447,39017
1448,39017
1449,37258
1450,37112
1451,23812
1452,39102
1453,25136
1454,42277
1455,57474,63085
1456,8397
1457,8397
1458,31487
1459,35765
1460,36767
1461,36248
1462,14626
1463,746
1464,73134
1465,7630
1466,54465
1467,5885
1468,34841
1469,75978
1470,4104,5521,68155,75977
1471,8949
1472,746
1473,16180
1474,16394,9890
1475,7630
1476,26178
1477,7624
1478,57474
1479,76953
1480,76953
1481,42273
1482,42277
1483,54465
1484,24461
1485,5547
1486,46595
1487,41669
1488,73111
1489,70547
1490,58745
1491,31487
1492,32062
1493,31533
1494,27366
1495,32206
1496,34990
1497,67245
1498,47739
1499,54592
1500,64576
1501,67176
1502,68145
1503,16151
1504,16149
1505,27745
1506,72447
1507,77576
1508,69129
1509,49284
1510,18468
1511,66234
1512,30375
1513,32541
1514,3709
1515,30097
1516,40691
1517,57314
1518,26178
1519,26174
1520,29741
1521,23776
1522,23533
1523,7630
1524,8477
1525,16839
1526,56504
1527,42692
1528,823
1529,48682
1530,79516
1531,5547
1532,23534
1533,9890
1534,73134
1535,52307
1536,69275
1537,69279
1538,81056
1539,31487,63085
1540,67657
1541,62659
1542,23581,26187
1543,29404
1544,12978
1545,72869
1546,57314
1547,33350
1548,7668
1549,73111
1550,31487
1551,4104,5521,68155,75977
1552,43571
1553,1555
1554,1555
1555,59334
1556,15828,73134
1557,26178
1558,42273
1559,42277
1560,75817
1561,23776
1562,43846
1563,43845
1564,43849
1565,33564
1566,26178
1567,48564
1568,23864
1569,15839
1570,33183
1571,81056
1572,76953
1573,62135
1574,73111
1575,1552
1576,1555
1577,23251
1578,10250
1579,4520
1580,36569
1581,1615
1582,3709
1583,36767
1584,39336
1585,32168
1586,34005
1587,38044
1588,23197
1589,1591
1590,47040
1591,2911
1592,59505
1593,18616
1594,79125
1595,25571
1596,47665
1597,66204
1598,69089
1599,64372
1600,22469
1601,75804
1602,38284
1603,24071
1604,24071
1605,24071
1606,24071
1607,6320
1608,45056
1609,6309
1610,56454
1611,57521
1612,46595
1613,23251
1614,36569
1615,57521
1616,46595
1617,2221
1618,23534
1619,6900
1620,54465
1621,2362
1622,63475
1623,62299
1624,67657
1625,37948,52314,61539
1626,31614
1627,68048
1628,9085
1629,68993
1630,37948,61539
1631,23776
1632,23775
1633,76953
1634,61693
1635,52280
1636,33563
1637,67344
1638,67344
1639,34495
1640,53129
1641,55168
1642,72946
1643,21783
1644,21783
1645,30375
1646,63085,76953
1647,35740
1648,26178
1649,81061
1650,31487
1651,67657
1652,1377
1653,18849
1654,18850
1655,56454
1656,40462
1657,41669
1658,41668
1659,50738
1660,12684
1661,19154
1662,40498
1663,79708
1664,30774
1665,71959
1666,23290
1667,52727
1668,26718
1669,27119
1670,31593
1671,80778
1672,71727
1673,64099
1674,32713
1675,60954
1676,21561
1677,78232
1678,25262
1679,54043
1680,75817
1681,16692
1682,30572
1683,21894
1684,64349
1685,66260
1686,31487
1687,45056
1688,16690
1689,35354
1690,36662
1691,54465
1692,23776
1693,7620
1694,33070,59393
1695,57106
1696,24335
1697,24335
1698,24335
1699,52285
1700,24335
1701,24335
1702,24335
1703,24335
1704,24335
1705,24335
1706,24335
1707,24335
1708,24461
1709,31614
1710,1662,26140
1711,1662
1712,35525
1713,12288,68818
1714,61539,73134
1715,24461
1716,24462
1717,29002
1718,45056
1719,5629
1720,9696
1721,19726
1722,57481
1723,64543
1724,77295
1725,69054
1726,50738
1727,57474
1728,37503,75456
1729,41203
1730,10250
1731,19733
1732,38044
1733,31487,63085
1734,7577
1735,50738
1736,1377
1737,1739
1738,1092
1739,56454
1740,18409
1741,17029
1742,52808
1743,4698
1744,28341
1745,27840
1746,54465
1747,17087
1748,42277
1749,8396
1750,62354
1751,31487
1752,59215
1753,3294,63085
1754,22345
1755,54465
1756,26178
1757,26174
1758,54464
1759,54465
1760,54464
1761,31184,35808
1762,23533
1763,23534
1764,15409
1765,51904
1766,13917
1767,57594
1768,13156
1769,81056
1770,73134
1771,39068
1772,23251
1773,34558
1774,73134
1775,50738
1776,9007
1777,42277
1778,42273
1779,6309
1780,61026
1781,79573
1782,6320
1783,3709
1784,6320
1785,44065
1786,60954
1787,72332
1788,35801
1789,45649,54403
1790,62453
1791,20963,32594
1792,21418
1793,35802
1794,73907
1795,25067
1796,36458
1797,21394
1798,23776
1799,70219
1800,29240
1801,29864
1802,9085
1803,67656
1804,23776
1805,68125
1806,69054
1807,1812
1808,6577
1809,45056
1810,31487,63085
1811,58320
1812,9002
1813,58415
1814,31487
1815,58158
1816,57474
1817,56504
1818,77452
1819,21073
1820,42356
1821,31487
1822,31487
1823,31487
1824,64349
1825,57474,63085
1826,1377
1827,1372
1828,56454
1829,76953
1830,76953
1831,76953
1832,57474
1833,57474,63085
1834,30263
1835,30263
1836,20963
1837,56416
1838,27344
1839,43356
1840,25014
1841,62135
1842,26713
1843,61703
1844,59794
1845,293
1846,13066
1847,67657
1848,67657
1849,15066
1850,15068
1851,15068
1852,15069
1853,81056
1854,37948
1855,19733
1856,10250
1857,50738
1858,38044
1859,79125
1860,39191
1861,37258
1862,8512
1863,34238
1864,45056
1865,31493
1866,32062
1867,54089
1868,33070
1869,46705
1870,302
1871,50738
1872,31487,63085
1873,61693
1874,69054
1875,31487
1876,62811
1877,79992
1878,64157
1879,31487,63085
1880,38413
1881,19791
1882,20959
1883,20963
1884,20959
1885,20963
1886,20959
1887,76953
1888,75977
1889,81056
1890,81056
1891,3438
1892,37948
1893,79011
1894,37112
1895,76953
1896,21206
1897,64543
1898,60841
1899,33070,61721
1900,9604
1901,26178
1902,42046,73134
1903,37503
1904,27206
1905,31184,35808
1906,31487
1907,23569
1908,31614
1909,37911
1910,47665
1911,4104,5521,68155,75977
1912,47666
1913,9205
1914,66676
1915,63831
1916,293
1917,6309
1918,57521
1919,75817
1920,31487,63085
1921,54464
1922,54465
1923,6900
1924,57474
1925,29741
1926,57517
1927,78780
1928,5885
1929,43279
1930,50901,63903
1931,52553
1932,2272
1933,70547
1934,79003
1935,25230
1936,79003
1937,53308
1938,76953
1939,67573
1940,80428
1941,54464
1942,54465
1943,29740
1944,29741
1945,76953
1946,73111
1947,29217
1948,42273
1949,22210
1950,25275
1951,62135
1952,62135
1953,22211
1954,62135
1955,62135
1956,57565
1957,62659
1958,23256
1959,67657
1960,81056
1961,64372
1962,7264
1963,26607
1964,35481
1965,624
1966,25306
1967,25306
1968,25306
1969,25306
1970,71766
1971,55002
1972,63239
1973,75985
1974,31487
1975,73216
1976,57474
1977,31493
1978,58838
1979,26100
1980,41582
1981,40887
1982,67437
1983,30572
1984,69054
1985,68591
1986,74977
1987,2870,66138
1988,74550
1989,38413
1990,31487
1991,37112
1992,40747,41619,81056
1993,62811,64544
1994,9077
1995,38952
1996,23228,54822,68155
1997,53134
1998,38413,81056
1999,31487
2000,55463
2001,61693
2002,47984,5521,68155,75977
2003,34021
2004,33400
2005,50189
2006,75804
2007,1092,58172
2008,15600,20436
2009,29577,81056
2010,33070
2011,57106
2012,73134
2013,37257
2014,17064
2015,35805
2016,24674
2017,23252
2018,57474
2019,31487,63085
2020,16692
2021,27206
2022,53057
2023,6320
2024,17112
2025,56454
2026,31487,63085
2027,56415
2028,22530
2029,3294
2030,6309
2031,30928
2032,43432
2033,33327
2034,70098
2035,79443
2036,6320
2037,57474
2038,44395
2039,3589
2040,38044
2041,20831,70597
2042,28663
2043,71941
2044,76483
2045,35461
2046,61574
2047,59990
2048,50550
2049,61157
2050,59151
2051,29506,75977
2052,51138
2053,57314
2054,63091,76953
2055,33070
2056,23776
2057,81056
2058,3076
2059,81056
2060,37431
2061,76165
2062,31487
2063,42273
2064,23533
2065,33183
2066,44395
2067,76953
2068,23534
2069,73134
2070,27206
2071,69188
2072,74048
2073,75025
2074,21107
2075,80957
2076,23706
2077,69188
2078,48729,81056
2079,35461
2080,56749
2081,69290
2082,22501
2083,76953
2084,59361
2085,75508
2086,22733
2087,12288,68155
2088,48776
2089,14865
2090,14865
2091,66491
2092,53291
2093,59334
2094,35500
2095,62659
2096,81056
2097,52280
2098,45056
2099,42465
2100,76393
2101,1372
2102,40462
2103,11161
2104,31487,63085
2105,299
2106,43432
2107,293
2108,46512
2109,14098
2110,74607
2111,24212
2112,46594
2113,62302
2114,46595
2115,76953
2116,47665
2117,32591
2118,51243,61539
2119,59990
2120,52581
2121,22203
2122,54255
2123,30572
2124,12570
2125,40464
2126,324
2127,54254
2128,54255
2129,68508
2130,42659,49115
2131,33070
2132,31487,63085
2133,20963
2134,37418
2135,61539
2136,29346
2137,57594
2138,69054
2139,71942
2140,31533
2141,4153
2142,26235,61539
2143,31487
2144,34495
2145,3709
2146,23252
2147,57474
2148,71860
2149,53110
2150,21621
2151,65485
2152,7264
2153,33070
2154,50738
2155,1490,23282
2156,59800
2157,60995
2158,69066
2159,38044
2160,7577
2161,54281
2162,59062
2163,48554
2164,67196
2165,70312
2166,13166
2167,57474
2168,61703
2169,80935
2170,20963
2171,23252,3438
2172,61693
2173,55002
2174,55002
2175,52280
2176,33070,33305
2177,24671
2178,39191
2179,43703
2180,67452
2181,37258
2182,37112
2183,34950
2184,63974
2185,41996
2186,22530
2187,30795
2188,23808,55002
2189,50550,55565
2190,33844
2191,49818,73227
2192,53057
2193,23776
2194,23933
2195,49777
2196,61703
2197,52727
2198,29741,3848
2199,73043
2200,73043
2201,74403
2202,58443
2203,76953
2204,76953
2205,39216
2206,54465
2207,46828
2208,46827
2209,39141
2210,31487
2211,73134
2212,77839
2213,8396
2214,8397
2215,68048
2216,8397
2217,1377
2218,1372
2219,56454
2220,28646
2221,68048
2222,46890
2223,25710
2224,1124
2225,54465
2226,23776
2227,81056
2228,31841
2229,45056
2230,57481
2231,35750
2232,24080
2233,2721
2234,23780
2235,39554,67152
2236,67344
2237,45056
2238,52571
2239,67344
2240,56831
2241,25951
2242,23776
2243,23775
2244,64372
2245,16232
2246,23867
2247,74788
2248,73125
2249,31487
2250,17041
2251,76953
2252,17042
2253,64464
2254,50271
2255,31487
2256,50738
2257,31487
2258,31487
2259,25306
2260,57481
2261,37258
2262,3294
2263,73134
2264,73111
2265,23251
2266,69054
2267,57565
2268,57474
2269,45056
2270,66676
2271,41299
2272,3691
2273,31614
2274,33070
2275,23534
2276,20785
2277,35841
2278,30795
2279,20963
2280,49777,61326
2281,11320
2282,31939
2283,293
2284,28147
2285,625
2286,43175
2287,59401
2288,16355,8958
2289,3709
2290,56793
2291,38807
2292,55871
2293,55871
2294,60530
2295,36767
2296,69054
2297,75817
2298,65996
2299,11311,2280
2300,65225
2301,2280,80778
2302,12978
2303,14626,510
2304,511
2305,76953
2306,76953
2307,41405
2308,48012
2309,23569
2310,73134
2311,59990,62659
2312,53057
2313,31487
2314,54465
2315,17636
2316,43846
2317,43849
2318,43845
2319,43846
2320,23534
2321,23534
2322,23533
2323,22530
2324,41668
2325,41669
2326,62135
2327,6053
2328,42273
2329,22530
2330,42277
2331,23776
2332,24212
2333,56504
2334,59317
2335,31487
2336,21120
2337,37112
2338,6024
2339,23534
2340,33070,61721
2341,33070
2342,31487
2343,62659
2344,15342
2345,32177
2346,53057
2347,53215
2348,76953
2349,31493
2350,29030
2351,44395
2352,70219
2353,45617
2354,47310
2355,3709
2356,30572
2357,7577
2358,45056
2359,34485
2360,3575
2361,62659
2362,7410
2363,9681
2364,63879
2365,64234
2366,57307
2367,75978
2368,37112
2369,5547
2370,79573
2371,61539,73134
2372,22755
2373,20959
2374,57474
2375,45056
2376,29030
2377,8950
2378,6309
2379,13131
2380,79895
2381,58443
2382,23880
2383,66675
2384,73111
2385,13224
2386,41669
2387,37428,61858
2388,72946
2389,19726
2390,43845
2391,43846
2392,27080
2393,43846
2394,27080
2395,27080
2396,27080
2397,27080
2398,27080
2399,27080
2400,27080
2401,27080
2402,27080
2403,27080
2404,27080
2405,65087
2406,19282
2407,44395,73134
2408,17277
2409,29087
2410,17275
2411,56454
2412,29339
2413,81056
2414,41995
2415,31487
2416,68522
2417,65312
2418,4408
2419,32910
2420,23776
2421,61693
2422,33563
2423,31487
2424,53057
2425,37257
2426,37258
2427,22210
2428,23534
2429,23533
2430,26178
2431,26174
2432,23533
2433,23534
2434,50738
2435,26178
2436,23966
